test,file,iteration,algorithm_time,total_time
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,10.907947,11.308430433273315
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,10.925203,11.327320575714111
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,10.920045,11.342350006103516
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,3.435106,3.703122854232788
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,10.911389,11.318862915039062
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,0,3.180738,3.4513087272644043
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,5.727862,6.052583694458008
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,2.923325,3.2048285007476807
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,3.421011,3.6991279125213623
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,3.147806,3.4240097999572754
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,10.912461,11.335526943206787
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,10.906265,11.343174934387207
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,10.936765,11.35859203338623
ap_clang_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,3.426134,3.70841121673584
ap_gcc_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,10.907287,11.322369575500488
ap_gcc_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,1,3.183983,3.458491325378418
ap_clang_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,5.686460,6.0127599239349365
ap_gcc_O3,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,2.908050,3.176527500152588
ap_clang_O2,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,3.406122,3.680542469024658
ap_gcc_O1,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,3.147884,3.4347236156463623
ap_clang_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,10.882400,11.298320770263672
ap_clang_debug,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,10.914743,11.333750486373901
ap_gcc_O0,clusters/natural/google_trace/quincy/1hour/medium_last.min,2,10.900800,11.339282751083374
