file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,8,499622,2625,935,13000110778,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,9,1004759,2758,311,13000110739,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,10,620042,2643,103,13000110739,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,11,585246,2557,34,13000110739,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,12,1120797,2504,11,13000110739,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,13,816650,2499,3,13000110739,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_958.min,0,14,572422,2504,1,13000110739,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,0,11542,3010,6137856,147233871855,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,1,768488,2575,2045952,32150459489,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,2,590141,2782,681984,72627942941,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,3,2943577,2614,227328,14731399320,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,4,522285,2697,75776,14650026087,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,5,996393,2662,25258,14619559049,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,6,605299,2647,8419,14614387409,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,7,1101770,2613,2806,14613632149,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,8,804701,2512,935,14613595065,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,9,576762,2663,311,14613593349,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,10,831790,2660,103,14613593349,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,11,605513,2672,34,14613593349,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,12,429727,2460,11,14613593349,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,13,1064132,2654,3,14613593349,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_383.min,0,14,865616,2767,1,14613593349,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,0,11957,3016,6137856,140426534565,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,1,619012,3156,2045952,26354211376,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,2,471651,2641,681984,57726236253,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,3,2168949,2643,227328,12671915635,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,4,438284,2780,75776,12613896614,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,5,929803,2633,25258,12582241243,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,6,636234,2726,8419,12576668253,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,7,1040707,2676,2806,12575964673,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,8,835428,2596,935,12575919461,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,9,806884,2700,311,12575917946,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,10,689359,2676,103,12575917946,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,11,653467,2788,34,12575917946,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,12,846617,2729,11,12575917946,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,13,947683,2581,3,12575917946,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_959.min,0,14,789977,2501,1,12575917946,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,0,11586,2970,6137856,145691523306,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,1,735621,3159,2045952,29476517090,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,2,493237,2607,681984,63585614859,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,3,2602243,2678,227328,14286884044,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,4,519809,2722,75776,14211889470,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,5,1185188,2707,25258,14181214436,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,6,484082,2986,8419,14176384676,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,7,773857,2671,2806,14175637798,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,8,825722,2684,935,14175606467,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,9,956750,2622,311,14175604751,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,10,606115,2620,103,14175604751,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,11,1053692,2719,34,14175604751,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,12,753014,2731,11,14175604751,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,13,1222310,2747,3,14175604751,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_256.min,0,14,696101,2671,1,14175604751,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,0,11634,2994,6137856,146168457570,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,1,720322,2925,2045952,29291326290,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,2,474937,2780,681984,60056112784,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,3,2425221,2667,227328,14320276710,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,4,555847,2809,75776,14251513439,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,5,1187687,2660,25258,14221347833,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,6,697587,2692,8419,14216860093,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,7,1299558,2516,2806,14216030617,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,8,751450,2859,935,14215998249,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,9,1120896,2622,311,14215996453,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,10,856171,2745,103,14215996453,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,11,449852,2679,34,14215996453,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,12,629179,2511,11,14215996453,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,13,522223,2635,3,14215996453,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_236.min,0,14,700156,2681,1,14215996453,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,0,11686,3171,6137856,147597084567,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,1,779962,2506,2045952,31306432211,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,2,552610,2949,681984,75919805981,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,3,3025554,2550,227328,14692599673,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,4,482811,2696,75776,14619001571,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,5,1159965,2581,25258,14589700929,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,6,595168,2659,8419,14584521679,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,7,1190108,2538,2806,14583742019,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,8,741213,2885,935,14583713241,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,9,652059,2774,311,14583707503,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,10,473041,2646,103,14583707503,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,11,698708,2665,34,14583707503,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,12,874446,2809,11,14583707503,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,13,812242,2577,3,14583707503,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_828.min,0,14,640201,2941,1,14583707503,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,0,11709,3199,6137856,148986257148,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,1,766055,2706,2045952,31563761270,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,2,512057,2751,681984,60804866994,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,3,2597901,2539,227328,14984935226,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,4,488331,2580,75776,14908374896,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,5,1149162,2561,25258,14879472132,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,6,577014,2873,8419,14874344250,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,7,1223149,2664,2806,14873563254,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,8,842163,2812,935,14873529802,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,9,470059,2702,311,14873527463,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,10,570388,2686,103,14873527463,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,11,776953,3245,34,14873527463,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,12,708162,2733,11,14873527463,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,13,995683,2684,3,14873527463,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_986.min,0,14,875699,2780,1,14873527463,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,0,11784,3008,6137856,146330916930,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,1,734115,3107,2045952,30357891038,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,2,605380,2702,681984,70190057354,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,3,2741843,2623,227328,14200015654,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,4,400009,2629,75776,14132250713,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,5,1113494,2676,25258,14101130049,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,6,667287,2690,8419,14096002698,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,7,1430140,2771,2806,14095109128,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,8,663845,2605,935,14095081800,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,9,926465,2967,311,14095080944,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,10,815037,2837,103,14095080944,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,11,599304,2580,34,14095080944,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,12,746263,2669,11,14095080944,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,13,1054612,2679,3,14095080944,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_229.min,0,14,976523,2786,1,14095080944,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,0,11674,2990,6137856,145652649102,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,1,699906,3134,2045952,29506163169,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,2,541587,2728,681984,65253950779,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,3,2549590,2637,227328,14015175002,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,4,462640,2586,75776,13935575157,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,5,1061314,2668,25258,13905556058,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,6,699651,2668,8419,13900811190,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,7,1016668,2128,2806,13899917155,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,8,571225,2117,935,13899892323,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,9,979589,2276,311,13899888655,-1
general/synthetic/goto/generated_approx/approx_goto_sr_11_337.min,0,10,518061,2305,103,13899888655,-1
