file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,2,279206,28143,13653333,503050727,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,3,237130,28122,4551111,121875662,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,4,281979,28153,1517037,96070781,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,5,417071,28145,505679,93972963,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,6,534806,28142,168559,93754993,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,7,605670,28897,56186,93729869,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,8,674221,28031,18728,93725354,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,9,730415,28168,6242,93724938,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,10,1020786,28116,2080,93724912,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,11,923332,28145,693,93724868,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,12,946614,28106,231,93724868,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,13,819139,28306,77,93724868,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,14,884652,28205,25,93724868,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,15,919830,28373,8,93724868,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,16,968096,28240,2,93724868,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_35.min,0,17,634188,28257,1,93724868,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,0,135932,32288,122880000,1105915016,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,1,289682,32286,40960000,2687313930,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,2,241836,28195,13653333,545731741,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,3,244948,28078,4551111,152103347,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,4,287428,28143,1517037,122639949,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,5,374962,28054,505679,120235796,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,6,470224,28074,168559,119969823,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,7,606617,28185,56186,119941501,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,8,673500,28091,18728,119938057,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,9,576221,28096,6242,119937494,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,10,986527,28052,2080,119937284,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,11,895709,28275,693,119937272,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,12,1219988,28600,231,119937272,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,13,717529,28501,77,119937272,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,14,794329,28092,25,119937272,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,15,1119083,28069,8,119937272,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,16,1105482,28309,2,119937272,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_691.min,0,17,592785,27892,1,119937272,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,0,141833,32188,122880000,1171962775,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,1,267905,32213,40960000,2719177411,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,2,264762,27983,13653333,500625754,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,3,250459,28013,4551111,141811381,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,4,296315,28080,1517037,113467294,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,5,433776,28098,505679,111208513,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,6,401002,28120,168559,110822135,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,7,580207,28078,56186,110780815,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,8,752030,27932,18728,110775258,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,9,874209,28167,6242,110775046,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,10,687509,28089,2080,110775004,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,11,906148,28067,693,110774993,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,12,702036,28117,231,110774993,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,13,994350,28016,77,110774993,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,14,661077,28037,25,110774993,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,15,667384,28204,8,110774993,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,16,1173376,28039,2,110774993,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_853.min,0,17,925519,28075,1,110774993,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,0,148359,32412,122880000,1170358159,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,1,260681,32052,40960000,2692941185,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,2,301110,28274,13653333,531291423,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,3,289935,28272,4551111,155436398,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,4,271068,28190,1517037,124276330,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,5,438962,28546,505679,121740428,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,6,508048,28226,168559,121444725,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,7,691752,28264,56186,121419835,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,8,573873,28080,18728,121417649,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,9,846966,28258,6242,121415774,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,10,857360,28228,2080,121415687,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,11,649214,28237,693,121415685,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,12,1007407,28129,231,121415685,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,13,634414,28388,77,121415685,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,14,1092887,28168,25,121415685,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,15,968534,28178,8,121415685,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,16,1219213,28285,2,121415685,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_745.min,0,17,743530,28115,1,121415685,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,0,152095,32259,122880000,1110622746,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,1,236404,32630,40960000,2656730238,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,2,297172,28123,13653333,494093911,-1
general/synthetic/netgen/generated_approx/approx_netgen_deg_06_964.min,0,3,292691,28048,4551111,132806597,-1
