file,test_iteration,refine_iteration,refine_time,overhead_time,epsilon,cost,task_assignments_changed
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,1,446142,29444,327680000,1653483674,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,2,407303,29637,109226666,20802397,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,3,475563,29232,36408888,18940547,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,4,616903,29565,12136296,18807266,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,5,653033,29415,4045432,18794328,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,6,694277,29449,1348477,18789464,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,7,882381,29719,449492,18789341,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,8,842243,29395,149830,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,9,1160346,29578,49943,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,10,802462,30017,16647,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,11,879644,29600,5549,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,12,895315,29722,1849,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,13,995983,29348,616,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,14,897973,29596,205,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,15,782087,29633,68,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,16,809629,29770,22,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,17,1178232,29296,7,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,18,990672,29490,2,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_157.min,0,19,801512,29626,1,18789293,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,0,226819,33479,983040000,156953554,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,1,517370,29601,327680000,1776305322,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,2,367996,29537,109226666,21446443,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,3,456796,29646,36408888,19484155,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,4,551239,29667,12136296,19361524,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,5,795067,29710,4045432,19342387,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,6,684084,29667,1348477,19339905,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,7,562473,29914,449492,19339826,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,8,612631,29336,149830,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,9,637436,29772,49943,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,10,638560,29814,16647,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,11,597298,29415,5549,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,12,728232,29455,1849,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,13,614298,30387,616,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,14,678931,29519,205,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,15,576362,29439,68,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,16,745932,29998,22,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,17,787148,29660,7,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,18,740996,29718,2,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_172.min,0,19,464519,29553,1,19339799,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,0,215855,33813,983040000,143752124,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,1,502703,29890,327680000,1754660169,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,2,449197,29782,109226666,20306899,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,3,462920,29597,36408888,17804566,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,4,587158,29833,12136296,17652638,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,5,584237,29645,4045432,17637433,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,6,572934,29577,1348477,17635786,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,7,699106,29972,449492,17635786,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,8,586578,29944,149830,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,9,786333,29938,49943,17635773,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,10,580647,29560,16647,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,11,554063,29552,5549,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,12,530672,29653,1849,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,13,554420,29362,616,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,14,507726,30187,205,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,15,648542,29498,68,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,16,513075,29865,22,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,17,543509,29660,7,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,18,633231,29708,2,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_62.min,0,19,488646,29570,1,17635771,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,0,217144,34049,983040000,148475449,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,1,505752,29965,327680000,1867964892,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,2,407444,30022,109226666,20659252,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,3,504312,29842,36408888,18386735,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,4,747589,30134,12136296,18235021,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,5,695390,29746,4045432,18219036,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,6,739444,29889,1348477,18213961,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,7,644843,29578,449492,18213961,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,8,590180,29856,149830,18213980,-1
general/synthetic/netgen/generated_approx/approx_netgen_lo_8_15_973.min,0,9,1056164,30198,49943,18213961,-1
