test,file,iteration,algorithm_time,total_time
none,clusters/natural/google_trace/quincy/1hour/large_last.min,22,0.159746,1.565429925918579
all,clusters/natural/google_trace/quincy/1hour/large_last.min,23,0.213093,1.5063199996948242
none,clusters/natural/google_trace/quincy/1hour/large_last.min,23,0.160532,1.5263304710388184
all,clusters/natural/google_trace/quincy/1hour/large_last.min,24,0.213875,1.5600838661193848
none,clusters/natural/google_trace/quincy/1hour/large_last.min,24,0.158535,1.5335609912872314
all,clusters/natural/google_trace/quincy/1hour/large_last.min,25,0.215488,1.6272609233856201
none,clusters/natural/google_trace/quincy/1hour/large_last.min,25,0.160855,1.5197839736938477
all,clusters/natural/google_trace/quincy/1hour/large_last.min,26,0.213069,1.5961644649505615
none,clusters/natural/google_trace/quincy/1hour/large_last.min,26,0.164982,1.5177490711212158
all,clusters/natural/google_trace/quincy/1hour/large_last.min,27,0.211822,1.5729281902313232
none,clusters/natural/google_trace/quincy/1hour/large_last.min,27,0.170905,1.5448505878448486
all,clusters/natural/google_trace/quincy/1hour/large_last.min,28,0.215454,1.5719413757324219
none,clusters/natural/google_trace/quincy/1hour/large_last.min,28,0.162128,1.5141839981079102
all,clusters/natural/google_trace/quincy/1hour/large_last.min,29,0.212939,1.547882080078125
none,clusters/natural/google_trace/quincy/1hour/large_last.min,29,0.161426,1.5303955078125
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,0.753395,1.643280267715454
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,0,0.997419,1.9106740951538086
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,0.749952,1.6354753971099854
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,1,0.989133,1.8738322257995605
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,0.742788,1.64509916305542
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,2,0.992892,1.8576624393463135
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,0.741602,1.603696584701538
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,3,1.000232,1.868821382522583
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,0.750594,1.6239311695098877
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,4,0.990179,1.8911583423614502
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,5,0.743136,1.6408114433288574
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,5,0.935956,1.8280580043792725
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,6,0.746284,1.6225671768188477
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,6,0.992139,1.8685176372528076
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,7,0.745306,1.6208748817443848
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,7,0.997179,1.8700523376464844
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,8,0.710018,1.6060733795166016
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,8,0.988153,1.8782274723052979
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,9,0.748255,1.6333508491516113
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,9,0.989394,1.9035518169403076
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,10,0.742149,1.631399393081665
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,10,0.963193,1.8769073486328125
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,11,0.746093,1.6359267234802246
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,11,0.992345,1.867199182510376
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,12,0.758814,1.6514170169830322
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,12,0.993660,1.8646085262298584
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,13,0.748403,1.6322433948516846
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,13,0.992027,1.8667573928833008
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,14,0.747242,1.6340036392211914
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,14,1.004704,1.9013864994049072
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,15,0.747251,1.6396434307098389
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,15,0.998843,1.9029321670532227
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,16,0.765542,1.6371524333953857
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,16,0.985997,1.9094321727752686
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,17,0.745102,1.6163053512573242
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,17,0.993102,1.854119062423706
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,18,0.755184,1.6346375942230225
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,18,0.934686,1.8302342891693115
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,19,0.747137,1.6528894901275635
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,19,0.989418,1.8721394538879395
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,20,0.746771,1.6094012260437012
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,20,0.989230,1.9101524353027344
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,21,0.710673,1.5949444770812988
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,21,0.990290,1.8763720989227295
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,22,0.750168,1.61362886428833
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,22,0.989880,1.8757693767547607
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,23,0.752483,1.703681230545044
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,23,0.955664,1.8644051551818848
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,24,0.748617,1.6271319389343262
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,24,0.992679,1.8690104484558105
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,25,0.746763,1.6211631298065186
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,25,0.988854,1.8987398147583008
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,26,0.744737,1.6301484107971191
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,26,1.006796,1.9011869430541992
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,27,0.749001,1.6133804321289062
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,27,1.003838,1.9935319423675537
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,28,0.754253,1.654756784439087
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,28,0.992436,1.9138591289520264
all,clusters/natural/google_trace/quincy/1hour/medium_first.min,29,0.743631,1.623800277709961
none,clusters/natural/google_trace/quincy/1hour/medium_first.min,29,0.996682,1.925360918045044
all,clusters/natural/google_trace/quincy/1hour/large_first.min,0,4.376146,8.995523929595947
none,clusters/natural/google_trace/quincy/1hour/large_first.min,0,5.424832,10.161648750305176
all,clusters/natural/google_trace/quincy/1hour/large_first.min,1,4.368945,8.960228681564331
none,clusters/natural/google_trace/quincy/1hour/large_first.min,1,5.399650,9.977457761764526
all,clusters/natural/google_trace/quincy/1hour/large_first.min,2,4.368459,8.895373582839966
none,clusters/natural/google_trace/quincy/1hour/large_first.min,2,5.458266,10.100136518478394
all,clusters/natural/google_trace/quincy/1hour/large_first.min,3,4.360895,8.996729135513306
none,clusters/natural/google_trace/quincy/1hour/large_first.min,3,5.420890,10.015573501586914
all,clusters/natural/google_trace/quincy/1hour/large_first.min,4,4.393134,8.991393804550171
